user_id,country,frequency,monetary,recency_days,tenure_days,return_rate,user_segment
25579,Germany,1,15.949999809265137,10,0,0.0,一般用户
6121,South Korea,1,111.98999786376952,10,0,1.0,新用户/潜力用户
265,United States,1,129.48000144958496,11,0,0.0,新用户/潜力用户
90569,Australia,1,65.0,11,0,0.0,新用户/潜力用户
22434,United States,1,41.97999954223633,11,0,0.0,一般用户
1181,France,1,52.98000144958496,11,0,0.0,一般用户
2892,China,1,46.9900016784668,11,0,0.0,一般用户
18233,China,1,178.0,11,0,0.0,新用户/潜力用户
62889,China,1,133.4900016784668,11,0,0.0,新用户/潜力用户
82998,United States,1,70.0,11,0,0.0,新用户/潜力用户
51303,China,1,117.93999862670898,11,0,0.0,新用户/潜力用户
51781,Belgium,1,62.9900016784668,11,0,0.0,新用户/潜力用户
36483,United States,1,146.43999862670898,11,0,0.0,新用户/潜力用户
75615,China,1,34.9900016784668,11,0,0.0,一般用户
25000,United Kingdom,1,159.98999977111816,11,0,0.0,新用户/潜力用户
24607,United States,1,25.0,11,0,0.0,一般用户
7060,United States,1,49.5,11,0,0.0,一般用户
33249,Spain,1,68.6500015258789,11,0,1.0,新用户/潜力用户
82934,Germany,1,139.99000549316406,11,0,0.0,新用户/潜力用户
16386,United States,1,34.9900016784668,11,0,0.0,一般用户
85298,United States,1,4.989999771118164,11,0,0.0,一般用户
97091,China,1,34.95000076293945,11,0,0.0,一般用户
82950,China,1,95.0,12,0,1.0,新用户/潜力用户
52132,Japan,1,59.9900016784668,12,0,0.0,一般用户
50317,Brazil,1,49.02999877929688,12,0,0.0,一般用户
46129,China,1,179.0,12,0,0.0,新用户/潜力用户
88072,China,1,36.7599983215332,12,0,0.0,一般用户
41528,China,1,100.98999786376952,12,0,0.0,新用户/潜力用户
29634,Belgium,1,117.29999923706055,12,0,0.0,新用户/潜力用户
23085,Spain,2,29.19999885559082,12,17,0.0,一般用户
22137,China,1,72.0,12,0,0.0,新用户/潜力用户
16837,United States,1,79.94999694824217,12,0,1.0,新用户/潜力用户
10686,United States,1,58.68000030517578,12,0,0.0,一般用户
42838,China,1,18.0,12,0,0.0,一般用户
8341,China,1,50.0,12,0,0.0,一般用户
78403,Germany,1,169.0,12,0,0.0,新用户/潜力用户
82749,United States,1,112.68000221252441,12,0,0.0,新用户/潜力用户
45168,China,1,34.9900016784668,12,0,0.0,一般用户
72880,France,1,49.9900016784668,12,0,0.0,一般用户
36213,China,1,47.0,12,0,0.0,一般用户
12045,United States,1,60.98000144958496,12,0,0.0,一般用户
6095,Brazil,1,107.10000038146973,12,0,0.0,新用户/潜力用户
4749,China,1,3.9800000190734863,12,0,0.0,一般用户
18285,South Korea,1,40.0,12,0,0.0,一般用户
78849,China,1,69.94999694824219,12,0,0.0,新用户/潜力用户
43685,Germany,1,25.0,12,0,0.0,一般用户
61093,China,1,145.0,12,0,0.0,新用户/潜力用户
87457,Brazil,1,74.9900016784668,12,0,0.0,新用户/潜力用户
40542,United States,1,45.0,12,0,0.0,一般用户
50243,China,1,9.0,13,0,0.0,一般用户
54523,China,1,113.92000007629395,13,0,0.0,新用户/潜力用户
35323,South Korea,1,168.0,13,0,0.0,新用户/潜力用户
84789,France,1,84.98999786376953,13,0,0.0,新用户/潜力用户
8446,Brazil,1,48.0,13,0,0.0,一般用户
34083,China,1,64.69000244140625,13,0,0.0,新用户/潜力用户
84897,United Kingdom,1,45.0,13,0,0.0,一般用户
21575,China,1,78.93999862670898,13,0,0.0,新用户/潜力用户
72532,United Kingdom,1,76.5,13,0,0.0,新用户/潜力用户
91380,Germany,1,19.989999771118164,13,0,0.0,一般用户
8596,United States,1,111.69000053405762,13,0,1.0,新用户/潜力用户
47251,Germany,1,90.0,13,0,0.0,新用户/潜力用户
33554,United States,1,176.55999755859375,13,0,0.0,新用户/潜力用户
7089,Brazil,1,129.0,13,0,0.0,新用户/潜力用户
19958,Brazil,1,45.0,13,0,0.0,一般用户
57766,Brazil,1,75.60000038146973,13,0,0.0,新用户/潜力用户
15092,United States,1,74.18999862670898,13,0,0.0,新用户/潜力用户
34434,United States,1,155.9900016784668,13,0,1.0,新用户/潜力用户
16120,China,1,33.88999938964844,14,0,0.0,一般用户
133,Brazil,1,39.9900016784668,14,0,0.0,一般用户
94166,Spain,1,68.95999908447266,14,0,0.0,新用户/潜力用户
37049,China,1,121.21999740600585,14,0,0.0,新用户/潜力用户
72327,South Korea,1,69.0,14,0,0.0,新用户/潜力用户
8875,United States,1,112.86000061035156,14,0,1.0,新用户/潜力用户
39719,Brazil,1,44.0,14,0,0.0,一般用户
18700,Brazil,1,81.88000106811523,14,0,0.0,新用户/潜力用户
41854,China,1,142.92999649047852,14,0,0.0,新用户/潜力用户
85319,Brazil,1,70.20000076293945,14,0,1.0,新用户/潜力用户
23582,South Korea,1,126.54999542236328,14,0,0.0,新用户/潜力用户
2148,United States,1,117.98999977111816,14,0,0.0,新用户/潜力用户
61648,Colombia,1,34.06999969482422,14,0,1.0,一般用户
96247,China,1,22.0,14,0,1.0,一般用户
33440,Spain,1,42.0,14,0,0.0,一般用户
38098,China,1,119.0,14,0,0.0,新用户/潜力用户
96870,United States,1,25.0,14,0,0.0,一般用户
3557,China,1,39.369998931884766,14,0,0.0,一般用户
71711,China,1,64.20999908447266,14,0,0.0,新用户/潜力用户
76082,China,1,89.0,14,0,0.0,新用户/潜力用户
9723,United States,1,110.98999977111816,14,0,0.0,新用户/潜力用户
73087,China,2,31.850000858306885,15,422,0.0,一般用户
53281,United States,1,43.68999862670898,15,0,0.0,一般用户
1029,Japan,1,107.5,15,0,1.0,新用户/潜力用户
11915,France,1,125.0,15,0,0.0,新用户/潜力用户
19894,United States,1,61.04999923706055,15,0,0.0,一般用户
71113,China,1,93.48999977111816,15,0,0.0,新用户/潜力用户
26898,Belgium,1,88.95000076293945,15,0,0.0,新用户/潜力用户
95663,France,1,62.0,15,0,0.0,一般用户
13794,China,1,51.02999877929688,15,0,0.0,一般用户
18045,Brazil,1,89.5,15,0,0.0,新用户/潜力用户
34393,United States,1,129.0,15,0,0.0,新用户/潜力用户
56086,China,1,73.44999980926514,15,0,0.0,新用户/潜力用户
20739,China,1,88.12000274658203,15,0,0.0,新用户/潜力用户
71220,China,1,8.449999809265137,15,0,0.0,一般用户
13928,United States,1,18.0,15,0,0.0,一般用户
87646,South Korea,1,25.0,15,0,1.0,一般用户
83956,China,1,17.049999237060547,15,0,0.0,一般用户
72086,United States,1,36.0,15,0,0.0,一般用户
57128,Brazil,1,36.9900016784668,15,0,0.0,一般用户
3055,United States,1,49.9900016784668,15,0,0.0,一般用户
99116,China,1,58.45000076293945,15,0,0.0,一般用户
60285,Brazil,1,8.319999694824217,15,0,0.0,一般用户
12807,Brazil,1,59.5,15,0,0.0,一般用户
93699,China,1,54.989999771118164,15,0,0.0,一般用户
44399,China,1,95.81999969482422,16,0,0.0,新用户/潜力用户
95326,Germany,1,101.48999977111816,16,0,0.0,新用户/潜力用户
29515,Brazil,1,114.0,16,0,0.0,新用户/潜力用户
85014,Germany,1,19.899999618530277,16,0,0.0,一般用户
70988,South Korea,1,179.0,16,0,0.0,新用户/潜力用户
39734,China,1,176.22000122070312,16,0,0.0,新用户/潜力用户
25875,United States,1,122.5,16,0,1.0,新用户/潜力用户
67992,China,2,21.649999618530273,16,20,0.0,一般用户
82323,United States,1,172.3499984741211,16,0,0.0,新用户/潜力用户
93066,China,1,64.5,16,0,0.0,新用户/潜力用户
38543,Brazil,1,34.9900016784668,16,0,0.0,一般用户
3766,United States,1,78.0,16,0,0.0,新用户/潜力用户
80183,China,1,118.0,16,0,0.0,新用户/潜力用户
76749,United States,1,36.0,16,0,0.0,一般用户
44266,China,1,39.989999771118164,16,0,0.0,一般用户
69023,China,1,37.97999954223633,16,0,0.0,一般用户
90625,China,1,107.0,16,0,0.0,新用户/潜力用户
18032,China,1,64.98999786376953,16,0,1.0,新用户/潜力用户
92106,Brazil,1,44.9900016784668,16,0,0.0,一般用户
43713,United States,1,37.9900016784668,16,0,0.0,一般用户
54720,United States,1,48.0,16,0,1.0,一般用户
95928,United States,1,75.44000053405762,16,0,0.0,新用户/潜力用户
30821,China,1,69.5,16,0,0.0,新用户/潜力用户
42528,United States,1,105.55999755859376,17,0,0.0,新用户/潜力用户
51731,Spain,1,32.45000076293945,17,0,0.0,一般用户
15917,United States,1,110.0,17,0,0.0,新用户/潜力用户
34886,China,1,79.98999786376953,17,0,0.0,新用户/潜力用户
86205,China,1,44.400001525878906,17,0,0.0,一般用户
8159,China,1,105.37999725341795,17,0,0.0,新用户/潜力用户
85271,South Korea,1,34.9900016784668,17,0,0.0,一般用户
35027,Brazil,1,50.0,17,0,0.0,一般用户
81671,Spain,1,113.47000312805176,17,0,0.0,新用户/潜力用户
59315,China,1,3.990000009536743,17,0,1.0,一般用户
78564,United Kingdom,1,75.0,17,0,1.0,新用户/潜力用户
88425,Brazil,1,158.75999450683594,17,0,1.0,新用户/潜力用户
24305,China,1,66.0,17,0,0.0,新用户/潜力用户
39859,China,1,55.0,17,0,0.0,一般用户
98018,China,1,24.989999771118164,17,0,0.0,一般用户
89954,United States,1,89.0,17,0,0.0,新用户/潜力用户
1191,Brazil,1,100.0,18,0,0.0,新用户/潜力用户
15930,China,1,60.75,18,0,0.0,一般用户
43429,China,1,104.0,18,0,1.0,新用户/潜力用户
10715,United States,1,37.5,18,0,0.0,一般用户
72820,Germany,1,14.449999809265137,18,0,0.0,一般用户
52622,United States,1,62.0,18,0,0.0,一般用户
47050,China,1,16.899999618530273,18,0,0.0,一般用户
56574,Brazil,1,140.0,18,0,0.0,新用户/潜力用户
61951,United States,1,183.75,18,0,0.0,新用户/潜力用户
74583,China,1,25.0,18,0,0.0,一般用户
65278,Japan,1,32.0,18,0,0.0,一般用户
55902,United States,1,78.0,18,0,0.0,新用户/潜力用户
44974,South Korea,1,190.0,18,0,0.0,新用户/潜力用户
77684,China,1,128.0,18,0,0.0,新用户/潜力用户
58295,United States,1,185.0,18,0,0.0,新用户/潜力用户
56518,Australia,1,179.4499969482422,18,0,1.0,新用户/潜力用户
73659,China,2,29.019999504089355,18,960,0.0,一般用户
18827,United States,1,41.9900016784668,18,0,0.0,一般用户
77078,China,1,48.049999237060554,18,0,0.0,一般用户
92686,France,1,54.83000087738037,18,0,0.0,一般用户
82888,United Kingdom,1,114.9500036239624,18,0,0.0,新用户/潜力用户
65959,Brazil,1,189.5,18,0,0.0,新用户/潜力用户
50194,China,1,24.989999771118164,18,0,0.0,一般用户
24835,China,1,72.58000183105469,18,0,0.0,新用户/潜力用户
60778,China,2,27.989999771118164,19,204,0.0,一般用户
12309,Brazil,1,44.5,19,0,0.0,一般用户
69123,China,1,58.579999923706055,19,0,0.0,一般用户
69369,China,1,46.9900016784668,19,0,0.0,一般用户
77137,China,1,148.0,19,0,0.0,新用户/潜力用户
78833,Brazil,1,25.0,19,0,0.0,一般用户
7877,China,1,50.0,19,0,0.0,一般用户
65224,China,1,84.0,19,0,0.0,新用户/潜力用户
75020,China,1,50.950000762939446,19,0,0.0,一般用户
20382,Brazil,1,149.9499969482422,19,0,0.0,新用户/潜力用户
63955,Brazil,1,104.0,19,0,0.0,新用户/潜力用户
1602,France,1,90.95000076293945,19,0,0.0,新用户/潜力用户
34151,Belgium,1,34.93000030517578,19,0,0.0,一般用户
11327,Brazil,1,49.5,19,0,0.0,一般用户
89414,Spain,1,109.98999786376952,19,0,0.0,新用户/潜力用户
81294,Brazil,1,105.22999954223633,19,0,0.0,新用户/潜力用户
57386,United Kingdom,1,40.0,20,0,1.0,一般用户
41577,Brazil,1,148.9900016784668,20,0,0.0,新用户/潜力用户
75819,China,1,52.0,20,0,1.0,一般用户
83104,Brazil,1,38.989999771118164,20,0,0.0,一般用户
5568,South Korea,1,91.7400016784668,20,0,0.0,新用户/潜力用户
20979,United States,1,49.0,20,0,0.0,一般用户
96934,China,1,183.60000038146973,20,0,0.0,新用户/潜力用户
10082,China,1,25.0,20,0,0.0,一般用户
27693,United States,1,35.0,20,0,0.0,一般用户
99772,China,1,22.989999771118164,20,0,0.0,一般用户
74755,United Kingdom,1,40.0,20,0,0.0,一般用户
49628,China,1,52.9900016784668,20,0,0.0,一般用户
9469,United States,1,188.95000076293945,20,0,0.0,新用户/潜力用户
18550,China,1,86.98999977111816,20,0,0.0,新用户/潜力用户
74386,Poland,1,64.0,20,0,1.0,新用户/潜力用户
87571,China,1,111.0,20,0,0.0,新用户/潜力用户
5670,Brazil,1,24.899999618530273,20,0,0.0,一般用户
18020,South Korea,2,18.979999780654907,20,4,0.0,一般用户
84909,United States,1,49.950000762939446,20,0,1.0,一般用户
95080,South Korea,1,49.5,20,0,0.0,一般用户
11481,Belgium,1,69.9000015258789,20,0,0.0,新用户/潜力用户
53630,Brazil,1,39.9900016784668,20,0,0.0,一般用户
61140,United States,1,179.8700008392334,20,0,0.0,新用户/潜力用户
26001,Brazil,1,29.0,21,0,0.0,一般用户
58078,China,1,89.66000080108643,21,0,0.0,新用户/潜力用户
34503,France,1,36.9900016784668,21,0,0.0,一般用户
6136,China,1,34.9900016784668,21,0,1.0,一般用户
610,Belgium,1,66.5999984741211,21,0,0.0,新用户/潜力用户
71425,United States,1,48.0,21,0,0.0,一般用户
76720,United States,1,32.9900016784668,21,0,0.0,一般用户
81852,Brazil,1,149.47999954223633,21,0,0.0,新用户/潜力用户
35549,Germany,1,37.2599983215332,21,0,0.0,一般用户
95626,United Kingdom,1,9.989999771118164,21,0,0.0,一般用户
50478,China,1,4.949999809265137,21,0,0.0,一般用户
66056,China,1,59.10000038146972,21,0,0.0,一般用户
74637,Spain,1,44.0,21,0,1.0,一般用户
31117,Germany,2,32.60000038146973,21,15,0.0,一般用户
88527,Australia,1,34.0,21,0,0.0,一般用户
3107,United States,1,49.0,22,0,0.0,一般用户
71910,Brazil,1,79.94999694824217,22,0,0.0,新用户/潜力用户
33759,China,1,44.0,22,0,0.0,一般用户
47440,China,1,106.0,22,0,0.0,新用户/潜力用户
26869,China,1,29.989999771118164,22,0,0.0,一般用户
43835,China,1,55.52000045776367,22,0,0.0,一般用户
89240,South Korea,1,45.0,22,0,0.0,一般用户
52555,Germany,1,57.989999771118164,22,0,0.0,一般用户
48348,United States,1,29.989999771118164,22,0,0.0,一般用户
40154,Spain,1,50.0,22,0,0.0,一般用户
65265,China,1,38.680000305175774,22,0,1.0,一般用户
90891,South Korea,1,68.0,22,0,0.0,新用户/潜力用户
85011,Spain,1,14.979999542236328,22,0,0.0,一般用户
65091,United States,1,156.45000076293945,22,0,0.0,新用户/潜力用户
64777,United States,1,102.91999816894533,22,0,0.0,新用户/潜力用户
97945,United States,1,38.0,22,0,0.0,一般用户
82057,United States,1,35.0,22,0,1.0,一般用户
76928,China,1,79.0,22,0,0.0,新用户/潜力用户
59250,China,1,16.0,22,0,0.0,一般用户
57715,Belgium,1,60.0,23,0,1.0,一般用户
76240,United States,1,55.9900016784668,23,0,0.0,一般用户
28051,Germany,1,109.93999862670897,23,0,0.0,新用户/潜力用户
63022,China,1,36.09000015258789,23,0,1.0,一般用户
54745,France,1,93.79999923706055,23,0,0.0,新用户/潜力用户
78117,China,1,66.0,23,0,0.0,新用户/潜力用户
48658,United States,1,147.99000549316406,23,0,1.0,新用户/潜力用户
37847,China,1,48.650001525878906,23,0,0.0,一般用户
15410,China,1,162.90999794006348,23,0,0.0,新用户/潜力用户
46640,Brazil,1,38.75,23,0,0.0,一般用户
36002,United States,1,95.4900016784668,23,0,0.0,新用户/潜力用户
75471,United States,1,75.0,23,0,0.0,新用户/潜力用户
29107,Germany,1,65.94999694824219,23,0,0.0,新用户/潜力用户
98437,China,1,89.5,23,0,1.0,新用户/潜力用户
36684,China,1,55.0,23,0,0.0,一般用户
80431,China,1,124.9900016784668,24,0,0.0,新用户/潜力用户
6288,China,1,95.0,24,0,0.0,新用户/潜力用户
73377,South Korea,1,120.0,24,0,0.0,新用户/潜力用户
18149,Brazil,1,85.0,24,0,0.0,新用户/潜力用户
26239,Australia,1,58.9900016784668,24,0,1.0,一般用户
86531,Belgium,1,34.31999969482422,24,0,0.0,一般用户
26092,United States,1,110.0,24,0,0.0,新用户/潜力用户
82878,United States,1,99.89000129699707,24,0,1.0,新用户/潜力用户
65886,China,1,30.0,24,0,0.0,一般用户
61054,China,1,129.99000549316406,24,0,1.0,新用户/潜力用户
7033,United States,1,142.9099998474121,24,0,0.0,新用户/潜力用户
487,Spain,1,34.9900016784668,24,0,0.0,一般用户
12095,United States,1,44.9900016784668,24,0,1.0,一般用户
79478,China,1,29.0,24,0,0.0,一般用户
50207,Brazil,1,60.0,24,0,0.0,一般用户
75742,United States,1,71.98999977111816,24,0,0.0,新用户/潜力用户
4179,China,1,39.450000762939446,24,0,0.0,一般用户
49268,United Kingdom,1,32.0,24,0,0.0,一般用户
55434,South Korea,2,28.809999465942383,24,241,0.0,一般用户
15853,Brazil,1,89.0,24,0,0.0,新用户/潜力用户
66995,Brazil,1,55.5,24,0,0.0,一般用户
43822,France,1,111.0,24,0,0.0,新用户/潜力用户
53976,China,1,78.53999996185303,24,0,0.0,新用户/潜力用户
46340,China,1,169.0,25,0,0.0,新用户/潜力用户
77058,Brazil,1,27.989999771118164,25,0,0.0,一般用户
61660,Germany,1,75.98999786376953,25,0,1.0,新用户/潜力用户
39826,Brazil,1,67.37000274658203,25,0,0.0,新用户/潜力用户
59660,China,1,72.94999694824217,25,0,0.0,新用户/潜力用户
21401,China,1,26.0,25,0,0.0,一般用户
89094,United Kingdom,1,119.98999786376952,25,0,0.0,新用户/潜力用户
68150,France,1,56.9900016784668,25,0,0.0,一般用户
41282,Australia,1,164.95000076293945,25,0,0.0,新用户/潜力用户
79857,Germany,1,58.799999237060554,25,0,0.0,一般用户
54307,Spain,1,95.0,25,0,0.0,新用户/潜力用户
55620,China,1,75.0,25,0,0.0,新用户/潜力用户
33810,Brazil,1,59.0,25,0,0.0,一般用户
90034,China,1,45.9900016784668,25,0,0.0,一般用户
13272,China,1,42.9900016784668,25,0,0.0,一般用户
53939,China,1,114.9799976348877,25,0,0.0,新用户/潜力用户
16309,China,1,15.970000267028809,25,0,0.0,一般用户
46157,Brazil,1,61.950000762939446,25,0,0.0,一般用户
75827,China,1,134.29999923706055,25,0,0.0,新用户/潜力用户
71684,China,1,114.5,25,0,0.0,新用户/潜力用户
22663,China,1,150.0,25,0,0.0,新用户/潜力用户
90180,United Kingdom,1,59.4900016784668,26,0,0.0,一般用户
52169,China,1,148.0,26,0,0.0,新用户/潜力用户
85446,China,1,87.5,26,0,0.0,新用户/潜力用户
17967,Germany,1,99.94999694824217,26,0,0.0,新用户/潜力用户
84821,China,1,60.0,26,0,0.0,一般用户
28290,China,1,36.0,26,0,0.0,一般用户
39650,Belgium,1,92.69999694824217,26,0,0.0,新用户/潜力用户
98586,Germany,1,54.9900016784668,26,0,0.0,一般用户
44669,Brazil,1,74.5,26,0,0.0,新用户/潜力用户
62886,China,1,84.98000144958496,26,0,0.0,新用户/潜力用户
38445,Spain,1,79.5,26,0,0.0,新用户/潜力用户
8766,Germany,1,150.0,26,0,0.0,新用户/潜力用户
11704,Brazil,1,17.989999771118164,26,0,0.0,一般用户
14066,United States,1,41.9900016784668,26,0,0.0,一般用户
41582,Brazil,1,133.0,26,0,1.0,新用户/潜力用户
81002,Brazil,1,112.52000045776367,26,0,0.0,新用户/潜力用户
99238,Brazil,1,115.98999786376952,26,0,0.0,新用户/潜力用户
6073,China,1,38.0,26,0,0.0,一般用户
2407,Brazil,1,21.950000762939453,26,0,1.0,一般用户
60538,Brazil,1,164.0,27,0,0.0,新用户/潜力用户
46565,Brazil,1,90.0,27,0,0.0,新用户/潜力用户
24210,China,1,11.989999771118164,27,0,0.0,一般用户
94704,China,1,41.1599998474121,27,0,0.0,一般用户
89781,China,1,64.16999816894531,27,0,0.0,新用户/潜力用户
71658,China,1,135.83999919891357,27,0,0.0,新用户/潜力用户
42467,Brazil,1,127.0,27,0,0.0,新用户/潜力用户
71978,Germany,1,74.5,27,0,0.0,新用户/潜力用户
22418,United States,1,59.0,27,0,0.0,一般用户
19121,China,1,49.9900016784668,27,0,0.0,一般用户
55775,United States,1,97.0,27,0,0.0,新用户/潜力用户
63547,United States,1,124.96000099182129,27,0,0.0,新用户/潜力用户
26445,Japan,1,49.9900016784668,27,0,0.0,一般用户
25307,China,2,28.449999809265137,28,681,0.0,一般用户
5847,United States,1,99.5,28,0,0.0,新用户/潜力用户
51109,China,1,15.600000381469728,28,0,0.0,一般用户
76983,Australia,1,35.2599983215332,28,0,0.0,一般用户
24526,United States,1,94.94000244140625,28,0,0.0,新用户/潜力用户
90382,China,1,84.88000297546387,28,0,0.0,新用户/潜力用户
37775,China,1,26.96999931335449,28,0,0.0,一般用户
1319,United States,1,104.01000213623048,28,0,0.0,新用户/潜力用户
49098,South Korea,1,35.0,28,0,0.0,一般用户
88471,China,1,96.96000003814697,28,0,0.0,新用户/潜力用户
61828,South Korea,1,52.93999958038331,28,0,0.0,一般用户
45084,Japan,1,44.9900016784668,28,0,0.0,一般用户
13,China,1,74.9000015258789,28,0,1.0,新用户/潜力用户
52605,Brazil,1,65.0,28,0,1.0,新用户/潜力用户
9904,China,1,59.950000762939446,28,0,0.0,一般用户
13114,China,1,65.98999977111816,28,0,0.0,新用户/潜力用户
26794,China,1,65.0,28,0,0.0,新用户/潜力用户
8085,France,1,120.9900016784668,28,0,0.0,新用户/潜力用户
39665,China,1,157.93999862670898,28,0,0.0,新用户/潜力用户
65945,United Kingdom,1,29.0,28,0,0.0,一般用户
25366,United States,1,61.369998931884766,29,0,0.0,一般用户
63193,Germany,1,65.20999908447266,29,0,0.0,新用户/潜力用户
67768,Brazil,1,49.950000762939446,29,0,0.0,一般用户
5756,Brazil,1,39.9900016784668,29,0,0.0,一般用户
30833,Spain,2,19.9399995803833,29,177,0.5,一般用户
63211,Belgium,1,115.0,29,0,0.0,新用户/潜力用户
75661,United States,1,21.950000762939453,29,0,0.0,一般用户
96376,United States,1,190.0,29,0,0.0,新用户/潜力用户
782,Brazil,1,118.0,29,0,0.0,新用户/潜力用户
85637,Brazil,1,89.0,29,0,0.0,新用户/潜力用户
47068,Germany,1,19.989999771118164,29,0,0.0,一般用户
35653,China,1,39.950000762939446,29,0,1.0,一般用户
85766,Belgium,1,89.0,30,0,1.0,新用户/潜力用户
90010,United States,1,108.0,30,0,0.0,新用户/潜力用户
85642,South Korea,1,84.4900016784668,30,0,0.0,新用户/潜力用户
54045,China,1,49.5,30,0,0.0,一般用户
93030,South Korea,1,82.10999989509583,30,0,0.0,新用户/潜力用户
33502,China,1,48.9900016784668,30,0,0.0,一般用户
59513,China,1,86.94999694824219,30,0,0.0,新用户/潜力用户
41323,United States,2,24.869999885559082,30,123,0.0,一般用户
12688,Germany,1,39.040000915527344,30,0,0.0,一般用户
80532,Brazil,1,26.989999771118164,30,0,1.0,一般用户
2149,Brazil,1,23.979999542236328,30,0,0.0,一般用户
80036,China,1,64.9900016784668,30,0,0.0,新用户/潜力用户
31961,China,1,114.98999786376952,30,0,0.0,新用户/潜力用户
15778,China,1,19.989999771118164,30,0,0.0,一般用户
62595,China,1,62.369998931884766,30,0,0.0,一般用户
68176,China,2,32.10000038146973,30,76,0.0,一般用户
80909,United States,1,57.05999946594238,30,0,1.0,一般用户
75177,United States,1,39.5,31,0,1.0,一般用户
82311,United States,1,54.950000762939446,31,0,0.0,一般用户
21700,China,1,169.93999671936035,31,0,0.0,新用户/潜力用户
84961,United States,1,116.25,31,0,0.0,新用户/潜力用户
83716,China,1,63.9900016784668,31,0,0.0,新用户/潜力用户
84618,Brazil,1,37.5,31,0,0.0,一般用户
49417,China,1,24.989999771118164,31,0,0.0,一般用户
3943,China,1,69.94999694824219,31,0,0.0,新用户/潜力用户
93898,United Kingdom,1,56.25,31,0,0.0,一般用户
71049,United States,1,54.950000762939446,31,0,0.0,一般用户
56534,Germany,1,160.0,31,0,0.0,新用户/潜力用户
93623,China,1,149.99000549316406,31,0,1.0,新用户/潜力用户
38116,China,1,62.0,31,0,0.0,一般用户
2909,United States,1,25.0,31,0,0.0,一般用户
65220,Belgium,1,34.79999923706055,32,0,0.0,一般用户
96927,China,1,59.25,32,0,0.0,一般用户
49322,United States,1,22.0,32,0,0.0,一般用户
49504,United States,1,67.98999786376953,32,0,0.0,新用户/潜力用户
60404,China,1,109.94000244140625,32,0,0.0,新用户/潜力用户
55678,China,1,84.0,32,0,0.0,新用户/潜力用户
44295,United States,1,22.0,32,0,0.0,一般用户
90860,Brazil,1,55.9900016784668,32,0,0.0,一般用户
39411,Brazil,2,18.889999389648438,32,746,0.0,一般用户
61910,China,1,41.959999084472656,32,0,0.0,一般用户
94013,South Korea,1,198.0,32,0,0.0,新用户/潜力用户
65403,China,1,126.14999771118164,33,0,0.0,新用户/潜力用户
63500,Brazil,1,186.1400032043457,33,0,0.0,新用户/潜力用户
46892,China,1,35.0,33,0,1.0,一般用户
25529,China,1,19.989999771118164,33,0,0.0,一般用户
19792,United States,1,63.0,33,0,0.0,新用户/潜力用户
74766,United States,1,59.5,33,0,0.0,一般用户
65131,China,1,38.0,33,0,0.0,一般用户
28911,United States,1,98.0,33,0,0.0,新用户/潜力用户
18136,South Korea,2,17.949999809265137,33,108,0.0,一般用户
57433,China,1,34.9900016784668,33,0,0.0,一般用户
76857,China,1,28.5,33,0,0.0,一般用户
55462,Brazil,1,114.95000076293945,33,0,1.0,新用户/潜力用户
37700,Germany,1,147.95000076293945,34,0,0.0,新用户/潜力用户
84245,China,1,128.0,34,0,0.0,新用户/潜力用户
49767,United States,1,59.5,34,0,0.0,一般用户
92156,Brazil,1,67.95000076293945,34,0,0.0,新用户/潜力用户
93558,China,1,9.949999809265137,34,0,0.0,一般用户
64,Australia,1,130.20999908447266,34,0,0.0,新用户/潜力用户
29720,Brazil,1,64.0,34,0,0.0,新用户/潜力用户
67239,China,1,70.11999893188477,34,0,0.0,新用户/潜力用户
48226,Japan,1,36.75,34,0,0.0,一般用户
75756,United States,2,32.05999946594238,34,33,0.0,一般用户
75425,China,1,39.970001220703125,34,0,0.0,一般用户
46109,China,1,188.2300033569336,34,0,1.0,新用户/潜力用户
50201,South Korea,2,26.849999427795407,34,66,0.0,一般用户
73107,China,1,39.1299991607666,34,0,1.0,一般用户
27842,United States,1,178.93000411987305,34,0,0.0,新用户/潜力用户
66227,China,1,101.98999786376953,34,0,0.0,新用户/潜力用户
82212,Japan,1,197.39000129699707,34,0,0.0,新用户/潜力用户
53130,United States,1,68.0,35,0,0.0,新用户/潜力用户
953,United States,1,42.9900016784668,35,0,0.0,一般用户
71212,United Kingdom,1,60.0,35,0,0.0,一般用户
5649,China,1,39.9900016784668,35,0,0.0,一般用户
74923,Japan,1,35.0,35,0,0.0,一般用户
37615,China,1,74.5,35,0,0.0,新用户/潜力用户
62543,Brazil,1,50.0,35,0,0.0,一般用户
87752,China,1,100.0,35,0,0.0,新用户/潜力用户
84226,United Kingdom,1,12.770000457763672,35,0,0.0,一般用户
4492,China,1,78.0,35,0,0.0,新用户/潜力用户
39896,United States,1,109.98999786376952,35,0,1.0,新用户/潜力用户
93125,Australia,1,36.0,35,0,0.0,一般用户
3468,China,1,54.0,35,0,0.0,一般用户
31575,China,1,77.98000144958496,35,0,0.0,新用户/潜力用户
30621,United States,1,144.0,35,0,0.0,新用户/潜力用户
11690,China,1,189.0,35,0,0.0,新用户/潜力用户
61684,South Korea,1,65.0,35,0,1.0,新用户/潜力用户
85201,China,1,29.989999771118164,36,0,1.0,一般用户
35918,United States,1,73.5,36,0,0.0,新用户/潜力用户
25680,Belgium,1,62.0,36,0,0.0,一般用户
49280,France,1,50.0,36,0,0.0,一般用户
