cohort_month,months_since_signup,active_users,cohort_users,retention_rate
2021-01-01,18,2,300,0.006666666666666667
2021-01-01,19,3,300,0.01
2021-01-01,20,3,300,0.01
2021-01-01,21,1,300,0.0033333333333333335
2021-01-01,22,7,300,0.023333333333333334
2021-01-01,24,1,300,0.0033333333333333335
2021-01-01,25,3,300,0.01
2021-01-01,26,3,300,0.01
2021-01-01,27,1,300,0.0033333333333333335
2021-01-01,28,6,300,0.02
2021-01-01,29,1,300,0.0033333333333333335
2021-01-01,30,4,300,0.013333333333333334
2021-01-01,31,5,300,0.016666666666666666
2021-01-01,32,1,300,0.0033333333333333335
2021-01-01,33,4,300,0.013333333333333334
2021-01-01,34,2,300,0.006666666666666667
2021-01-01,35,1,300,0.0033333333333333335
2021-01-01,36,2,300,0.006666666666666667
2021-01-01,37,4,300,0.013333333333333334
2021-01-01,38,4,300,0.013333333333333334
2021-01-01,39,7,300,0.023333333333333334
2021-01-01,40,2,300,0.006666666666666667
2021-01-01,41,7,300,0.023333333333333334
2021-01-01,42,3,300,0.01
2021-01-01,43,8,300,0.02666666666666667
2021-01-01,44,6,300,0.02
2021-01-01,45,2,300,0.006666666666666667
2021-01-01,46,1,300,0.0033333333333333335
2021-01-01,47,3,300,0.01
2021-01-01,49,2,300,0.006666666666666667
2021-01-01,50,2,300,0.006666666666666667
2021-01-01,51,3,300,0.01
2021-01-01,52,5,300,0.016666666666666666
2021-01-01,53,1,300,0.0033333333333333335
2021-01-01,54,4,300,0.013333333333333334
2021-01-01,55,3,300,0.01
2021-01-01,56,3,300,0.01
2021-01-01,57,6,300,0.02
2021-01-01,58,2,300,0.006666666666666667
2021-01-01,59,1,300,0.0033333333333333335
2021-01-01,60,3,300,0.01
2021-01-01,61,2,300,0.006666666666666667
2021-01-01,62,2,300,0.006666666666666667
2021-01-01,63,6,300,0.02
2021-01-01,64,6,300,0.02
2021-01-01,65,4,300,0.013333333333333334
2021-01-01,66,3,300,0.01
2021-01-01,67,3,300,0.01
2021-02-01,0,277,277,1.0
2021-02-01,1,7,277,0.02527075812274368
2021-02-01,2,4,277,0.01444043321299639
2021-02-01,3,3,277,0.010830324909747292
2021-02-01,4,2,277,0.007220216606498195
2021-02-01,5,4,277,0.01444043321299639
2021-02-01,6,4,277,0.01444043321299639
2021-02-01,7,3,277,0.010830324909747292
2021-02-01,8,3,277,0.010830324909747292
2021-02-01,9,3,277,0.010830324909747292
2021-02-01,10,2,277,0.007220216606498195
2021-02-01,11,5,277,0.018050541516245487
2021-02-01,12,2,277,0.007220216606498195
2021-02-01,13,1,277,0.0036101083032490976
2021-02-01,14,6,277,0.021660649819494584
2021-02-01,15,4,277,0.01444043321299639
2021-02-01,16,6,277,0.021660649819494584
2021-02-01,17,3,277,0.010830324909747292
2021-02-01,18,1,277,0.0036101083032490976
2021-02-01,19,5,277,0.018050541516245487
2021-02-01,20,3,277,0.010830324909747292
2021-02-01,21,5,277,0.018050541516245487
2021-02-01,23,2,277,0.007220216606498195
2021-02-01,24,6,277,0.021660649819494584
2021-02-01,25,2,277,0.007220216606498195
2021-02-01,26,5,277,0.018050541516245487
2021-02-01,27,3,277,0.010830324909747292
2021-02-01,28,7,277,0.02527075812274368
2021-02-01,29,1,277,0.0036101083032490976
2021-02-01,30,4,277,0.01444043321299639
2021-02-01,31,3,277,0.010830324909747292
2021-02-01,32,1,277,0.0036101083032490976
2021-02-01,33,4,277,0.01444043321299639
2021-02-01,34,3,277,0.010830324909747292
2021-02-01,35,4,277,0.01444043321299639
2021-02-01,36,4,277,0.01444043321299639
2021-02-01,37,2,277,0.007220216606498195
2021-02-01,39,3,277,0.010830324909747292
2021-02-01,40,4,277,0.01444043321299639
2021-02-01,41,3,277,0.010830324909747292
2021-02-01,42,5,277,0.018050541516245487
2021-02-01,43,5,277,0.018050541516245487
2021-02-01,44,7,277,0.02527075812274368
2021-02-01,45,2,277,0.007220216606498195
2021-02-01,46,6,277,0.021660649819494584
2021-02-01,47,5,277,0.018050541516245487
2021-02-01,48,2,277,0.007220216606498195
2021-02-01,49,5,277,0.018050541516245487
2021-02-01,50,4,277,0.01444043321299639
2021-02-01,51,2,277,0.007220216606498195
2021-02-01,52,4,277,0.01444043321299639
2021-02-01,53,3,277,0.010830324909747292
2021-02-01,54,3,277,0.010830324909747292
2021-02-01,55,4,277,0.01444043321299639
2021-02-01,56,5,277,0.018050541516245487
2021-02-01,57,4,277,0.01444043321299639
2021-02-01,58,3,277,0.010830324909747292
2021-02-01,59,2,277,0.007220216606498195
2021-02-01,60,3,277,0.010830324909747292
2021-02-01,61,6,277,0.021660649819494584
2021-02-01,62,6,277,0.021660649819494584
2021-02-01,63,4,277,0.01444043321299639
2021-02-01,64,6,277,0.021660649819494584
2021-02-01,65,6,277,0.021660649819494584
2021-02-01,66,4,277,0.01444043321299639
2021-03-01,0,313,313,1.0
2021-03-01,1,9,313,0.02875399361022364
2021-03-01,2,9,313,0.02875399361022364
2021-03-01,3,2,313,0.006389776357827476
2021-03-01,4,5,313,0.01597444089456869
2021-03-01,5,7,313,0.022364217252396165
2021-03-01,6,6,313,0.019169329073482427
2021-03-01,7,4,313,0.012779552715654952
2021-03-01,8,4,313,0.012779552715654952
2021-03-01,9,3,313,0.009584664536741214
2021-03-01,10,4,313,0.012779552715654952
2021-03-01,11,5,313,0.01597444089456869
2021-03-01,12,3,313,0.009584664536741214
2021-03-01,13,1,313,0.003194888178913738
2021-03-01,14,3,313,0.009584664536741214
2021-03-01,15,4,313,0.012779552715654952
2021-03-01,16,6,313,0.019169329073482427
2021-03-01,17,4,313,0.012779552715654952
2021-03-01,18,1,313,0.003194888178913738
2021-03-01,19,1,313,0.003194888178913738
2021-03-01,20,3,313,0.009584664536741214
2021-03-01,21,4,313,0.012779552715654952
2021-03-01,22,1,313,0.003194888178913738
2021-03-01,23,1,313,0.003194888178913738
2021-03-01,24,5,313,0.01597444089456869
2021-03-01,25,1,313,0.003194888178913738
2021-03-01,27,2,313,0.006389776357827476
2021-03-01,28,2,313,0.006389776357827476
2021-03-01,29,2,313,0.006389776357827476
2021-03-01,30,5,313,0.01597444089456869
2021-03-01,31,2,313,0.006389776357827476
2021-03-01,32,4,313,0.012779552715654952
2021-03-01,33,7,313,0.022364217252396165
2021-03-01,34,3,313,0.009584664536741214
2021-03-01,35,3,313,0.009584664536741214
2021-03-01,36,2,313,0.006389776357827476
2021-03-01,37,4,313,0.012779552715654952
2021-03-01,38,4,313,0.012779552715654952
2021-03-01,39,5,313,0.01597444089456869
2021-03-01,40,6,313,0.019169329073482427
2021-03-01,41,6,313,0.019169329073482427
2021-03-01,42,1,313,0.003194888178913738
2021-03-01,43,2,313,0.006389776357827476
2021-03-01,44,2,313,0.006389776357827476
2021-03-01,45,3,313,0.009584664536741214
2021-03-01,46,2,313,0.006389776357827476
2021-03-01,48,4,313,0.012779552715654952
2021-03-01,49,2,313,0.006389776357827476
2021-03-01,50,5,313,0.01597444089456869
2021-03-01,51,3,313,0.009584664536741214
2021-03-01,52,2,313,0.006389776357827476
2021-03-01,53,2,313,0.006389776357827476
2021-03-01,54,4,313,0.012779552715654952
2021-03-01,55,5,313,0.01597444089456869
2021-03-01,56,2,313,0.006389776357827476
2021-03-01,57,4,313,0.012779552715654952
2021-03-01,58,3,313,0.009584664536741214
2021-03-01,59,4,313,0.012779552715654952
2021-03-01,60,2,313,0.006389776357827476
2021-03-01,61,3,313,0.009584664536741214
2021-03-01,62,7,313,0.022364217252396165
2021-03-01,63,6,313,0.019169329073482427
2021-03-01,64,5,313,0.01597444089456869
2021-03-01,65,1,313,0.003194888178913738
2021-04-01,0,370,370,1.0
2021-04-01,1,16,370,0.043243243243243246
2021-04-01,2,4,370,0.010810810810810811
2021-04-01,3,5,370,0.013513513513513514
2021-04-01,4,9,370,0.024324324324324326
2021-04-01,5,4,370,0.010810810810810811
2021-04-01,6,4,370,0.010810810810810811
2021-04-01,7,3,370,0.008108108108108109
2021-04-01,8,6,370,0.016216216216216217
2021-04-01,9,3,370,0.008108108108108109
2021-04-01,10,5,370,0.013513513513513514
2021-04-01,11,4,370,0.010810810810810811
2021-04-01,12,3,370,0.008108108108108109
2021-04-01,13,7,370,0.01891891891891892
2021-04-01,14,2,370,0.005405405405405406
2021-04-01,15,3,370,0.008108108108108109
2021-04-01,16,5,370,0.013513513513513514
2021-04-01,17,6,370,0.016216216216216217
2021-04-01,18,1,370,0.002702702702702703
2021-04-01,19,1,370,0.002702702702702703
2021-04-01,20,5,370,0.013513513513513514
2021-04-01,21,5,370,0.013513513513513514
2021-04-01,22,1,370,0.002702702702702703
2021-04-01,23,5,370,0.013513513513513514
2021-04-01,24,9,370,0.024324324324324326
2021-04-01,25,4,370,0.010810810810810811
2021-04-01,26,4,370,0.010810810810810811
2021-04-01,27,2,370,0.005405405405405406
2021-04-01,28,3,370,0.008108108108108109
2021-04-01,29,3,370,0.008108108108108109
2021-04-01,30,1,370,0.002702702702702703
2021-04-01,31,9,370,0.024324324324324326
2021-04-01,32,3,370,0.008108108108108109
2021-04-01,33,3,370,0.008108108108108109
2021-04-01,34,6,370,0.016216216216216217
2021-04-01,35,6,370,0.016216216216216217
2021-04-01,36,3,370,0.008108108108108109
2021-04-01,37,4,370,0.010810810810810811
2021-04-01,38,4,370,0.010810810810810811
2021-04-01,39,9,370,0.024324324324324326
2021-04-01,40,4,370,0.010810810810810811
2021-04-01,41,6,370,0.016216216216216217
2021-04-01,42,6,370,0.016216216216216217
2021-04-01,43,7,370,0.01891891891891892
2021-04-01,44,5,370,0.013513513513513514
2021-04-01,45,2,370,0.005405405405405406
2021-04-01,46,6,370,0.016216216216216217
2021-04-01,47,2,370,0.005405405405405406
2021-04-01,48,5,370,0.013513513513513514
2021-04-01,49,3,370,0.008108108108108109
2021-04-01,50,4,370,0.010810810810810811
2021-04-01,51,2,370,0.005405405405405406
2021-04-01,52,5,370,0.013513513513513514
2021-04-01,53,5,370,0.013513513513513514
2021-04-01,54,2,370,0.005405405405405406
2021-04-01,55,3,370,0.008108108108108109
2021-04-01,56,10,370,0.02702702702702703
2021-04-01,57,4,370,0.010810810810810811
2021-04-01,58,6,370,0.016216216216216217
2021-04-01,59,3,370,0.008108108108108109
2021-04-01,60,2,370,0.005405405405405406
2021-04-01,61,4,370,0.010810810810810811
2021-04-01,62,5,370,0.013513513513513514
2021-04-01,63,6,370,0.016216216216216217
2021-04-01,64,5,370,0.013513513513513514
2021-05-01,0,413,413,1.0
2021-05-01,1,11,413,0.026634382566585957
2021-05-01,2,4,413,0.009685230024213076
2021-05-01,3,6,413,0.014527845036319613
2021-05-01,4,4,413,0.009685230024213076
2021-05-01,5,3,413,0.007263922518159807
2021-05-01,6,5,413,0.012106537530266344
2021-05-01,7,4,413,0.009685230024213076
2021-05-01,8,7,413,0.01694915254237288
2021-05-01,9,2,413,0.004842615012106538
2021-05-01,10,2,413,0.004842615012106538
2021-05-01,11,5,413,0.012106537530266344
2021-05-01,12,5,413,0.012106537530266344
2021-05-01,13,3,413,0.007263922518159807
2021-05-01,14,3,413,0.007263922518159807
2021-05-01,15,5,413,0.012106537530266344
2021-05-01,16,7,413,0.01694915254237288
2021-05-01,17,2,413,0.004842615012106538
2021-05-01,18,7,413,0.01694915254237288
2021-05-01,19,7,413,0.01694915254237288
2021-05-01,20,5,413,0.012106537530266344
2021-05-01,21,2,413,0.004842615012106538
2021-05-01,22,3,413,0.007263922518159807
2021-05-01,23,3,413,0.007263922518159807
2021-05-01,24,4,413,0.009685230024213076
2021-05-01,25,4,413,0.009685230024213076
2021-05-01,26,2,413,0.004842615012106538
2021-05-01,27,5,413,0.012106537530266344
2021-05-01,28,6,413,0.014527845036319613
2021-05-01,29,5,413,0.012106537530266344
2021-05-01,30,5,413,0.012106537530266344
2021-05-01,31,2,413,0.004842615012106538
2021-05-01,32,4,413,0.009685230024213076
2021-05-01,33,8,413,0.01937046004842615
2021-05-01,34,3,413,0.007263922518159807
2021-05-01,35,2,413,0.004842615012106538
2021-05-01,36,5,413,0.012106537530266344
2021-05-01,37,3,413,0.007263922518159807
2021-05-01,38,4,413,0.009685230024213076
2021-05-01,39,3,413,0.007263922518159807
2021-05-01,40,2,413,0.004842615012106538
2021-05-01,41,7,413,0.01694915254237288
2021-05-01,42,2,413,0.004842615012106538
2021-05-01,43,6,413,0.014527845036319613
2021-05-01,44,3,413,0.007263922518159807
2021-05-01,45,7,413,0.01694915254237288
2021-05-01,46,6,413,0.014527845036319613
2021-05-01,47,4,413,0.009685230024213076
2021-05-01,48,5,413,0.012106537530266344
2021-05-01,49,7,413,0.01694915254237288
2021-05-01,50,4,413,0.009685230024213076
2021-05-01,51,7,413,0.01694915254237288
2021-05-01,52,4,413,0.009685230024213076
2021-05-01,53,3,413,0.007263922518159807
2021-05-01,54,3,413,0.007263922518159807
2021-05-01,55,4,413,0.009685230024213076
2021-05-01,56,8,413,0.01937046004842615
2021-05-01,57,3,413,0.007263922518159807
2021-05-01,58,2,413,0.004842615012106538
2021-05-01,59,5,413,0.012106537530266344
2021-05-01,60,5,413,0.012106537530266344
2021-05-01,61,3,413,0.007263922518159807
2021-05-01,62,4,413,0.009685230024213076
2021-05-01,63,5,413,0.012106537530266344
2021-06-01,0,362,362,1.0
2021-06-01,1,12,362,0.03314917127071823
2021-06-01,2,2,362,0.0055248618784530384
2021-06-01,3,4,362,0.011049723756906077
2021-06-01,4,4,362,0.011049723756906077
2021-06-01,5,5,362,0.013812154696132596
2021-06-01,6,3,362,0.008287292817679558
2021-06-01,7,5,362,0.013812154696132596
2021-06-01,8,4,362,0.011049723756906077
2021-06-01,9,6,362,0.016574585635359115
2021-06-01,10,1,362,0.0027624309392265192
2021-06-01,11,7,362,0.019337016574585635
2021-06-01,12,3,362,0.008287292817679558
2021-06-01,13,5,362,0.013812154696132596
2021-06-01,14,8,362,0.022099447513812154
2021-06-01,15,9,362,0.024861878453038673
2021-06-01,16,4,362,0.011049723756906077
2021-06-01,17,2,362,0.0055248618784530384
2021-06-01,18,5,362,0.013812154696132596
2021-06-01,20,4,362,0.011049723756906077
2021-06-01,21,1,362,0.0027624309392265192
2021-06-01,22,2,362,0.0055248618784530384
2021-06-01,23,2,362,0.0055248618784530384
2021-06-01,24,5,362,0.013812154696132596
2021-06-01,25,2,362,0.0055248618784530384
2021-06-01,26,4,362,0.011049723756906077
2021-06-01,27,8,362,0.022099447513812154
2021-06-01,28,3,362,0.008287292817679558
2021-06-01,29,5,362,0.013812154696132596
2021-06-01,30,3,362,0.008287292817679558
2021-06-01,31,5,362,0.013812154696132596
2021-06-01,32,5,362,0.013812154696132596
2021-06-01,33,5,362,0.013812154696132596
2021-06-01,34,1,362,0.0027624309392265192
2021-06-01,35,1,362,0.0027624309392265192
2021-06-01,36,3,362,0.008287292817679558
2021-06-01,37,5,362,0.013812154696132596
2021-06-01,38,3,362,0.008287292817679558
2021-06-01,39,4,362,0.011049723756906077
2021-06-01,40,4,362,0.011049723756906077
2021-06-01,41,6,362,0.016574585635359115
2021-06-01,42,4,362,0.011049723756906077
2021-06-01,43,4,362,0.011049723756906077
2021-06-01,44,6,362,0.016574585635359115
2021-06-01,45,4,362,0.011049723756906077
2021-06-01,46,4,362,0.011049723756906077
2021-06-01,47,5,362,0.013812154696132596
2021-06-01,48,1,362,0.0027624309392265192
2021-06-01,49,5,362,0.013812154696132596
2021-06-01,50,5,362,0.013812154696132596
2021-06-01,51,5,362,0.013812154696132596
2021-06-01,52,7,362,0.019337016574585635
2021-06-01,53,3,362,0.008287292817679558
2021-06-01,54,5,362,0.013812154696132596
2021-06-01,55,1,362,0.0027624309392265192
2021-06-01,56,3,362,0.008287292817679558
2021-06-01,57,6,362,0.016574585635359115
2021-06-01,58,4,362,0.011049723756906077
2021-06-01,59,5,362,0.013812154696132596
2021-06-01,60,2,362,0.0055248618784530384
2021-06-01,61,5,362,0.013812154696132596
2021-06-01,62,4,362,0.011049723756906077
2021-07-01,0,427,427,1.0
2021-07-01,1,12,427,0.02810304449648712
2021-07-01,2,4,427,0.00936768149882904
2021-07-01,3,3,427,0.00702576112412178
2021-07-01,4,5,427,0.0117096018735363
2021-07-01,5,9,427,0.02107728337236534
2021-07-01,6,2,427,0.00468384074941452
2021-07-01,7,2,427,0.00468384074941452
2021-07-01,8,9,427,0.02107728337236534
2021-07-01,9,4,427,0.00936768149882904
2021-07-01,10,3,427,0.00702576112412178
2021-07-01,11,5,427,0.0117096018735363
2021-07-01,12,5,427,0.0117096018735363
2021-07-01,13,1,427,0.00234192037470726
2021-07-01,14,5,427,0.0117096018735363
2021-07-01,15,6,427,0.01405152224824356
2021-07-01,16,3,427,0.00702576112412178
2021-07-01,17,7,427,0.01639344262295082
2021-07-01,18,6,427,0.01405152224824356
2021-07-01,19,8,427,0.01873536299765808
2021-07-01,20,5,427,0.0117096018735363
2021-07-01,21,5,427,0.0117096018735363
2021-07-01,22,7,427,0.01639344262295082
2021-07-01,24,2,427,0.00468384074941452
2021-07-01,25,4,427,0.00936768149882904
2021-07-01,26,8,427,0.01873536299765808
2021-07-01,27,7,427,0.01639344262295082
2021-07-01,28,8,427,0.01873536299765808
2021-07-01,29,4,427,0.00936768149882904
2021-07-01,30,2,427,0.00468384074941452
2021-07-01,31,7,427,0.01639344262295082
2021-07-01,32,7,427,0.01639344262295082
2021-07-01,33,4,427,0.00936768149882904
2021-07-01,34,6,427,0.01405152224824356
2021-07-01,35,3,427,0.00702576112412178
2021-07-01,36,6,427,0.01405152224824356
2021-07-01,37,6,427,0.01405152224824356
2021-07-01,38,8,427,0.01873536299765808
2021-07-01,39,3,427,0.00702576112412178
2021-07-01,40,7,427,0.01639344262295082
2021-07-01,41,6,427,0.01405152224824356
2021-07-01,42,3,427,0.00702576112412178
2021-07-01,43,4,427,0.00936768149882904
2021-07-01,44,7,427,0.01639344262295082
2021-07-01,45,1,427,0.00234192037470726
2021-07-01,46,6,427,0.01405152224824356
2021-07-01,47,3,427,0.00702576112412178
2021-07-01,48,6,427,0.01405152224824356
2021-07-01,49,9,427,0.02107728337236534
2021-07-01,50,6,427,0.01405152224824356
2021-07-01,51,4,427,0.00936768149882904
2021-07-01,52,9,427,0.02107728337236534
2021-07-01,53,8,427,0.01873536299765808
2021-07-01,54,2,427,0.00468384074941452
2021-07-01,55,5,427,0.0117096018735363
2021-07-01,56,7,427,0.01639344262295082
2021-07-01,57,7,427,0.01639344262295082
2021-07-01,58,4,427,0.00936768149882904
2021-07-01,59,7,427,0.01639344262295082
2021-07-01,60,4,427,0.00936768149882904
2021-07-01,61,2,427,0.00468384074941452
2021-08-01,0,413,413,1.0
2021-08-01,1,13,413,0.031476997578692496
2021-08-01,2,3,413,0.007263922518159807
2021-08-01,3,7,413,0.01694915254237288
2021-08-01,4,5,413,0.012106537530266344
2021-08-01,5,3,413,0.007263922518159807
2021-08-01,6,1,413,0.002421307506053269
2021-08-01,7,7,413,0.01694915254237288
2021-08-01,8,2,413,0.004842615012106538
2021-08-01,9,6,413,0.014527845036319613
2021-08-01,10,9,413,0.021791767554479417
2021-08-01,11,5,413,0.012106537530266344
2021-08-01,12,2,413,0.004842615012106538
2021-08-01,13,4,413,0.009685230024213076
2021-08-01,14,4,413,0.009685230024213076
2021-08-01,15,1,413,0.002421307506053269
2021-08-01,16,2,413,0.004842615012106538
2021-08-01,17,2,413,0.004842615012106538
2021-08-01,18,4,413,0.009685230024213076
2021-08-01,19,3,413,0.007263922518159807
2021-08-01,20,4,413,0.009685230024213076
2021-08-01,21,6,413,0.014527845036319613
2021-08-01,22,3,413,0.007263922518159807
2021-08-01,23,4,413,0.009685230024213076
2021-08-01,24,3,413,0.007263922518159807
2021-08-01,25,5,413,0.012106537530266344
2021-08-01,26,11,413,0.026634382566585957
2021-08-01,27,3,413,0.007263922518159807
2021-08-01,28,4,413,0.009685230024213076
2021-08-01,29,1,413,0.002421307506053269
2021-08-01,30,5,413,0.012106537530266344
2021-08-01,31,6,413,0.014527845036319613
2021-08-01,32,6,413,0.014527845036319613
2021-08-01,33,5,413,0.012106537530266344
2021-08-01,34,2,413,0.004842615012106538
2021-08-01,35,3,413,0.007263922518159807
2021-08-01,36,6,413,0.014527845036319613
2021-08-01,37,10,413,0.024213075060532687
2021-08-01,38,3,413,0.007263922518159807
2021-08-01,39,4,413,0.009685230024213076
2021-08-01,40,3,413,0.007263922518159807
2021-08-01,41,3,413,0.007263922518159807
2021-08-01,42,3,413,0.007263922518159807
2021-08-01,43,3,413,0.007263922518159807
2021-08-01,44,4,413,0.009685230024213076
2021-08-01,45,8,413,0.01937046004842615
2021-08-01,46,6,413,0.014527845036319613
2021-08-01,47,8,413,0.01937046004842615
2021-08-01,48,6,413,0.014527845036319613
2021-08-01,49,9,413,0.021791767554479417
2021-08-01,50,4,413,0.009685230024213076
2021-08-01,51,2,413,0.004842615012106538
2021-08-01,52,4,413,0.009685230024213076
2021-08-01,53,4,413,0.009685230024213076
2021-08-01,54,1,413,0.002421307506053269
2021-08-01,55,3,413,0.007263922518159807
2021-08-01,56,3,413,0.007263922518159807
2021-08-01,57,3,413,0.007263922518159807
2021-08-01,58,8,413,0.01937046004842615
2021-08-01,59,3,413,0.007263922518159807
2021-08-01,60,3,413,0.007263922518159807
2021-09-01,0,412,412,1.0
2021-09-01,1,10,412,0.024271844660194174
2021-09-01,2,3,412,0.007281553398058253
2021-09-01,3,7,412,0.01699029126213592
2021-09-01,4,5,412,0.012135922330097087
2021-09-01,5,4,412,0.009708737864077669
2021-09-01,6,4,412,0.009708737864077669
2021-09-01,7,7,412,0.01699029126213592
2021-09-01,8,2,412,0.0048543689320388345
2021-09-01,9,4,412,0.009708737864077669
2021-09-01,10,6,412,0.014563106796116505
2021-09-01,11,7,412,0.01699029126213592
2021-09-01,12,6,412,0.014563106796116505
2021-09-01,13,7,412,0.01699029126213592
2021-09-01,14,6,412,0.014563106796116505
2021-09-01,15,7,412,0.01699029126213592
2021-09-01,16,5,412,0.012135922330097087
2021-09-01,17,2,412,0.0048543689320388345
2021-09-01,18,4,412,0.009708737864077669
2021-09-01,19,7,412,0.01699029126213592
2021-09-01,20,7,412,0.01699029126213592
2021-09-01,21,6,412,0.014563106796116505
2021-09-01,22,6,412,0.014563106796116505
2021-09-01,23,3,412,0.007281553398058253
2021-09-01,24,3,412,0.007281553398058253
2021-09-01,25,5,412,0.012135922330097087
2021-09-01,26,2,412,0.0048543689320388345
2021-09-01,27,3,412,0.007281553398058253
2021-09-01,28,4,412,0.009708737864077669
2021-09-01,29,3,412,0.007281553398058253
2021-09-01,30,2,412,0.0048543689320388345
2021-09-01,31,8,412,0.019417475728155338
2021-09-01,32,5,412,0.012135922330097087
2021-09-01,33,6,412,0.014563106796116505
2021-09-01,34,4,412,0.009708737864077669
2021-09-01,35,3,412,0.007281553398058253
2021-09-01,36,7,412,0.01699029126213592
2021-09-01,37,3,412,0.007281553398058253
2021-09-01,38,8,412,0.019417475728155338
2021-09-01,39,8,412,0.019417475728155338
2021-09-01,40,4,412,0.009708737864077669
2021-09-01,41,6,412,0.014563106796116505
2021-09-01,42,6,412,0.014563106796116505
2021-09-01,43,2,412,0.0048543689320388345
2021-09-01,44,8,412,0.019417475728155338
2021-09-01,45,2,412,0.0048543689320388345
2021-09-01,46,1,412,0.0024271844660194173
2021-09-01,47,1,412,0.0024271844660194173
2021-09-01,48,3,412,0.007281553398058253
2021-09-01,49,7,412,0.01699029126213592
2021-09-01,50,4,412,0.009708737864077669
2021-09-01,51,5,412,0.012135922330097087
2021-09-01,52,10,412,0.024271844660194174
2021-09-01,53,2,412,0.0048543689320388345
2021-09-01,54,3,412,0.007281553398058253
2021-09-01,55,3,412,0.007281553398058253
2021-09-01,56,7,412,0.01699029126213592
2021-09-01,57,3,412,0.007281553398058253
2021-09-01,58,5,412,0.012135922330097087
2021-09-01,59,3,412,0.007281553398058253
2021-10-01,0,414,414,1.0
2021-10-01,1,18,414,0.043478260869565216
2021-10-01,2,5,414,0.012077294685990338
2021-10-01,3,5,414,0.012077294685990338
2021-10-01,4,5,414,0.012077294685990338
2021-10-01,5,4,414,0.00966183574879227
2021-10-01,6,6,414,0.014492753623188406
2021-10-01,7,3,414,0.007246376811594203
2021-10-01,8,4,414,0.00966183574879227
2021-10-01,9,5,414,0.012077294685990338
2021-10-01,10,6,414,0.014492753623188406
2021-10-01,11,13,414,0.03140096618357488
2021-10-01,12,7,414,0.016908212560386472
2021-10-01,13,7,414,0.016908212560386472
2021-10-01,14,7,414,0.016908212560386472
2021-10-01,15,8,414,0.01932367149758454
2021-10-01,16,9,414,0.021739130434782608
2021-10-01,17,3,414,0.007246376811594203
2021-10-01,18,6,414,0.014492753623188406
2021-10-01,19,3,414,0.007246376811594203
2021-10-01,20,5,414,0.012077294685990338
2021-10-01,21,6,414,0.014492753623188406
2021-10-01,22,3,414,0.007246376811594203
2021-10-01,24,6,414,0.014492753623188406
2021-10-01,25,1,414,0.0024154589371980675
2021-10-01,26,4,414,0.00966183574879227
2021-10-01,27,3,414,0.007246376811594203
2021-10-01,28,6,414,0.014492753623188406
2021-10-01,29,4,414,0.00966183574879227
2021-10-01,30,3,414,0.007246376811594203
2021-10-01,31,3,414,0.007246376811594203
2021-10-01,32,2,414,0.004830917874396135
2021-10-01,33,3,414,0.007246376811594203
2021-10-01,34,10,414,0.024154589371980676
2021-10-01,35,5,414,0.012077294685990338
2021-10-01,36,7,414,0.016908212560386472
2021-10-01,37,5,414,0.012077294685990338
2021-10-01,38,3,414,0.007246376811594203
2021-10-01,39,5,414,0.012077294685990338
2021-10-01,40,2,414,0.004830917874396135
2021-10-01,41,2,414,0.004830917874396135
2021-10-01,42,1,414,0.0024154589371980675
2021-10-01,43,5,414,0.012077294685990338
2021-10-01,44,5,414,0.012077294685990338
2021-10-01,45,4,414,0.00966183574879227
2021-10-01,46,8,414,0.01932367149758454
2021-10-01,47,6,414,0.014492753623188406
2021-10-01,48,3,414,0.007246376811594203
2021-10-01,49,4,414,0.00966183574879227
2021-10-01,50,6,414,0.014492753623188406
2021-10-01,51,4,414,0.00966183574879227
2021-10-01,52,5,414,0.012077294685990338
2021-10-01,53,4,414,0.00966183574879227
2021-10-01,54,3,414,0.007246376811594203
2021-10-01,55,4,414,0.00966183574879227
2021-10-01,56,2,414,0.004830917874396135
2021-10-01,57,5,414,0.012077294685990338
2021-10-01,58,1,414,0.0024154589371980675
2021-11-01,0,449,449,1.0
2021-11-01,1,10,449,0.022271714922048998
2021-11-01,2,8,449,0.017817371937639197
2021-11-01,3,6,449,0.013363028953229399
2021-11-01,4,2,449,0.004454342984409799
2021-11-01,5,4,449,0.008908685968819599
2021-11-01,6,7,449,0.015590200445434299
2021-11-01,7,7,449,0.015590200445434299
2021-11-01,8,9,449,0.0200445434298441
2021-11-01,9,3,449,0.0066815144766146995
2021-11-01,10,3,449,0.0066815144766146995
2021-11-01,11,4,449,0.008908685968819599
2021-11-01,12,6,449,0.013363028953229399
2021-11-01,13,8,449,0.017817371937639197
2021-11-01,14,5,449,0.011135857461024499
2021-11-01,15,4,449,0.008908685968819599
2021-11-01,16,3,449,0.0066815144766146995
2021-11-01,17,12,449,0.026726057906458798
2021-11-01,18,5,449,0.011135857461024499
2021-11-01,19,4,449,0.008908685968819599
2021-11-01,20,9,449,0.0200445434298441
2021-11-01,21,5,449,0.011135857461024499
2021-11-01,22,7,449,0.015590200445434299
2021-11-01,23,1,449,0.0022271714922048997
2021-11-01,24,3,449,0.0066815144766146995
2021-11-01,25,6,449,0.013363028953229399
2021-11-01,26,3,449,0.0066815144766146995
2021-11-01,27,8,449,0.017817371937639197
2021-11-01,28,6,449,0.013363028953229399
2021-11-01,29,8,449,0.017817371937639197
2021-11-01,30,7,449,0.015590200445434299
